Store,Date,Temperature
24,6/8/2012,59.93
24,6/15/2012,68.28
24,6/22/2012,72.29
24,6/29/2012,70.4
24,7/6/2012,77.18
24,7/13/2012,75.36
24,7/20/2012,76.42
24,7/27/2012,73.62
24,8/3/2012,73.26
24,8/10/2012,75.53
24,8/17/2012,72.87
24,8/24/2012,68.13
24,8/31/2012,71.18
24,9/7/2012,72.81
24,9/14/2012,64.28
24,9/21/2012,61.25
24,9/28/2012,58.86
24,10/5/2012,60.35
24,10/12/2012,51.64
24,10/19/2012,52.59
24,10/26/2012,55.16
24,11/2/2012,52.73
24,11/9/2012,38.21
24,11/16/2012,44
24,11/23/2012,35.83
24,11/30/2012,35.7
24,12/7/2012,38.41
24,12/14/2012,37.88
24,12/21/2012,38.07
24,12/28/2012,31.85
24,1/4/2013,25.19
24,1/11/2013,32.93
24,1/18/2013,34.96
24,1/25/2013,22.23
24,2/1/2013,30.77
24,2/8/2013,24.78
24,2/15/2013,30.83
24,2/22/2013,28.04
24,3/1/2013,36.25
24,3/8/2013,34
24,3/15/2013,38.82
24,3/22/2013,31.29
24,3/29/2013,39.04
24,4/5/2013,41.09
24,4/12/2013,49.38
24,4/19/2013,51.45
24,4/26/2013,48.5
24,5/3/2013,56.72
24,5/10/2013,58.63
24,5/17/2013,56.46
24,5/24/2013,64.66
24,5/31/2013,61.54
24,6/7/2013,66.29
24,6/14/2013,63.33
24,6/21/2013,66.47
24,6/28/2013,75.87
24,7/5/2013,76.41
24,7/12/2013,77.83
24,7/19/2013,80.11
24,7/26/2013,74.01
25,2/5/2010,21.1
25,2/12/2010,19.64
25,2/19/2010,24.16
25,2/26/2010,29.16
25,3/5/2010,29.45
25,3/12/2010,40.05
25,3/19/2010,45
25,3/26/2010,45.84
25,4/2/2010,47.2
25,4/9/2010,61.36
25,4/16/2010,52.16
25,4/23/2010,46.12
25,4/30/2010,50.97
25,5/7/2010,63.67
25,5/14/2010,50.27
25,5/21/2010,57.17
25,5/28/2010,69.31
25,6/4/2010,69.22
25,6/11/2010,63.68
25,6/18/2010,69.56
25,6/25/2010,72.17
25,7/2/2010,66.42
25,7/9/2010,75.24
25,7/16/2010,73.43
25,7/23/2010,75.37
25,7/30/2010,71.99
25,8/6/2010,71.79
25,8/13/2010,72.73
25,8/20/2010,71.81
25,8/27/2010,67.15
25,9/3/2010,71.17
25,9/10/2010,61.14
25,9/17/2010,60.13
25,9/24/2010,65.06
25,10/1/2010,57.56
25,10/8/2010,48.46
25,10/15/2010,54.09
25,10/22/2010,46.73
25,10/29/2010,55.72
25,11/5/2010,38.8
25,11/12/2010,40.68
25,11/19/2010,42.72
25,11/26/2010,43.43
25,12/3/2010,32.41
25,12/10/2010,22.65
25,12/17/2010,21.6
25,12/24/2010,22.94
25,12/31/2010,25.89
25,1/7/2011,29
25,1/14/2011,18.3
25,1/21/2011,23.21
25,1/28/2011,18.92
25,2/4/2011,23.94
25,2/11/2011,21.18
25,2/18/2011,38.42
25,2/25/2011,28.36
25,3/4/2011,31.59
25,3/11/2011,36.73
25,3/18/2011,40.94
25,3/25/2011,38.51
25,4/1/2011,28.5
25,4/8/2011,42.11
25,4/15/2011,51.43
25,4/22/2011,45.87
25,4/29/2011,58.43
25,5/6/2011,49.5
25,5/13/2011,60.1
25,5/20/2011,56.56
25,5/27/2011,67.18
25,6/3/2011,70.69
25,6/10/2011,71.45
25,6/17/2011,63.58
25,6/24/2011,70.71
25,7/1/2011,66.61
25,7/8/2011,71.64
25,7/15/2011,72.67
25,7/22/2011,78.1
25,7/29/2011,74.72
25,8/5/2011,74
25,8/12/2011,70.93
25,8/19/2011,68.09
25,8/26/2011,66.8
25,9/2/2011,67.2
25,9/9/2011,67.51
25,9/16/2011,62.05
25,9/23/2011,60.28
25,9/30/2011,60.7
25,10/7/2011,50.82
25,10/14/2011,58.95
25,10/21/2011,50.22
25,10/28/2011,46.28
25,11/4/2011,40.88
25,11/11/2011,44.81
25,11/18/2011,46.41
25,11/25/2011,43.49
25,12/2/2011,42.85
25,12/9/2011,38.69
25,12/16/2011,33.09
25,12/23/2011,36.56
25,12/30/2011,32.42
25,1/6/2012,30.23
25,1/13/2012,34.6
25,1/20/2012,23.87
25,1/27/2012,32.24
25,2/3/2012,34.98
25,2/10/2012,32.47
25,2/17/2012,32.23
25,2/24/2012,35.51
25,3/2/2012,36.01
25,3/9/2012,37.44
25,3/16/2012,50.64
25,3/23/2012,62.7
25,3/30/2012,47.92
25,4/6/2012,44.73
25,4/13/2012,42.46
25,4/20/2012,57.1
25,4/27/2012,44.2
25,5/4/2012,58.76
25,5/11/2012,59.21
25,5/18/2012,58.21
25,5/25/2012,67.69
25,6/1/2012,69.54
25,6/8/2012,58.48
25,6/15/2012,68.34
25,6/22/2012,73.52
25,6/29/2012,69.84
25,7/6/2012,75.52
25,7/13/2012,73.87
25,7/20/2012,74.32
25,7/27/2012,72.98
25,8/3/2012,72.08
25,8/10/2012,71.93
25,8/17/2012,66.99
25,8/24/2012,64.53
25,8/31/2012,68.55
25,9/7/2012,72.79
25,9/14/2012,60.9
25,9/21/2012,57.6
25,9/28/2012,54.52
25,10/5/2012,57.58
25,10/12/2012,43.74
25,10/19/2012,51.93
25,10/26/2012,56.69
25,11/2/2012,40.83
25,11/9/2012,34.59
25,11/16/2012,42.75
25,11/23/2012,40.33
25,11/30/2012,31.96
25,12/7/2012,44.84
25,12/14/2012,37.79
25,12/21/2012,39.12
25,12/28/2012,27.55
25,1/4/2013,22.62
25,1/11/2013,33.27
25,1/18/2013,37.9
25,1/25/2013,18.89
25,2/1/2013,32.57
25,2/8/2013,23.08
25,2/15/2013,31.71
25,2/22/2013,23.16
25,3/1/2013,31.95
25,3/8/2013,28.79
25,3/15/2013,39.22
25,3/22/2013,28.89
25,3/29/2013,34.08
25,4/5/2013,36.75
25,4/12/2013,56.08
25,4/19/2013,56.15
25,4/26/2013,45.91
25,5/3/2013,59.39
25,5/10/2013,61.81
25,5/17/2013,54.59
25,5/24/2013,67.35
25,5/31/2013,62.98
25,6/7/2013,65.06
25,6/14/2013,65.58
25,6/21/2013,67.26
25,6/28/2013,73.84
25,7/5/2013,71.26
25,7/12/2013,72.09
25,7/19/2013,77.73
25,7/26/2013,68.72
26,2/5/2010,9.55
26,2/12/2010,18.14
26,2/19/2010,22.62
26,2/26/2010,27.32
26,3/5/2010,28.6
26,3/12/2010,31.1
26,3/19/2010,35.34
26,3/26/2010,35.26
26,4/2/2010,36.53
26,4/9/2010,50.13
26,4/16/2010,36.6
26,4/23/2010,39.68
26,4/30/2010,40.56
26,5/7/2010,54.72
26,5/14/2010,39.08
26,5/21/2010,50.81
26,5/28/2010,61.65
26,6/4/2010,58.46
26,6/11/2010,51.62
26,6/18/2010,53.62
26,6/25/2010,63.78
26,7/2/2010,58.9
26,7/9/2010,71.08
26,7/16/2010,67.66
26,7/23/2010,65.4
26,7/30/2010,63.79
26,8/6/2010,62.93
26,8/13/2010,61.58
26,8/20/2010,62.68
26,8/27/2010,57.23
26,9/3/2010,66.93
26,9/10/2010,54.82
26,9/17/2010,50.08
26,9/24/2010,52.47
26,10/1/2010,57.8
26,10/8/2010,46.81
26,10/15/2010,39.93
26,10/22/2010,36.13
26,10/29/2010,40.3
26,11/5/2010,30.51
26,11/12/2010,37.51
26,11/19/2010,36.73
26,11/26/2010,28.11
26,12/3/2010,27.73
26,12/10/2010,16.6
26,12/17/2010,20.61
26,12/24/2010,21.81
26,12/31/2010,18.73
26,1/7/2011,21.13
26,1/14/2011,16.7
26,1/21/2011,12.98
26,1/28/2011,5.54
26,2/4/2011,11.17
26,2/11/2011,15.12
26,2/18/2011,19.63
26,2/25/2011,16.3
26,3/4/2011,14.31
26,3/11/2011,28.13
26,3/18/2011,31.76
26,3/25/2011,22.99
26,4/1/2011,22.99
26,4/8/2011,29.09
26,4/15/2011,39.46
26,4/22/2011,33.81
26,4/29/2011,47.17
26,5/6/2011,45
26,5/13/2011,48.2
26,5/20/2011,48.86
26,5/27/2011,56.74
26,6/3/2011,60.49
26,6/10/2011,59.85
26,6/17/2011,54.5
26,6/24/2011,56.94
26,7/1/2011,59.89
26,7/8/2011,63.34
26,7/15/2011,64.43
26,7/22/2011,69.52
26,7/29/2011,63.32
26,8/5/2011,63.16
26,8/12/2011,62.99
26,8/19/2011,60.58
26,8/26/2011,61.1
26,9/2/2011,59.67
26,9/9/2011,60.98
26,9/16/2011,55.19
26,9/23/2011,50.72
26,9/30/2011,59.42
26,10/7/2011,46.84
26,10/14/2011,53.91
26,10/21/2011,45.23
26,10/28/2011,35.06
26,11/4/2011,31.7
26,11/11/2011,40.08
26,11/18/2011,37.78
26,11/25/2011,31.07
26,12/2/2011,36.74
26,12/9/2011,34.24
26,12/16/2011,28.24
26,12/23/2011,22.53
26,12/30/2011,18.8
26,1/6/2012,22.94
26,1/13/2012,25.55
26,1/20/2012,15.22
26,1/27/2012,24.16
26,2/3/2012,25.24
26,2/10/2012,23.89
26,2/17/2012,23.9
26,2/24/2012,28.06
26,3/2/2012,22.49
26,3/9/2012,29.03
26,3/16/2012,35.06
26,3/23/2012,49.97
26,3/30/2012,33.33
26,4/6/2012,33.35
26,4/13/2012,36.9
26,4/20/2012,50.81
26,4/27/2012,43.6
26,5/4/2012,40.29
26,5/11/2012,47.11
26,5/18/2012,52.55
26,5/25/2012,58.2
26,6/1/2012,58.51
26,6/8/2012,49.43
26,6/15/2012,57.84
26,6/22/2012,63.04
26,6/29/2012,60.71
26,7/6/2012,64.94
26,7/13/2012,64.47
26,7/20/2012,66.75
26,7/27/2012,64.12
26,8/3/2012,65.6
26,8/10/2012,67.01
26,8/17/2012,65.54
26,8/24/2012,62.08
26,8/31/2012,63.69
26,9/7/2012,61.58
26,9/14/2012,57.69
26,9/21/2012,52.68
26,9/28/2012,50.66
26,10/5/2012,54.07
26,10/12/2012,45.19
26,10/19/2012,43.51
26,10/26/2012,46.95
26,11/2/2012,48.67
26,11/9/2012,32.72
26,11/16/2012,38.23
26,11/23/2012,33.94
26,11/30/2012,24.71
26,12/7/2012,32.26
26,12/14/2012,30.62
26,12/21/2012,29.43
26,12/28/2012,23.73
26,1/4/2013,11.17
26,1/11/2013,22.01
26,1/18/2013,25.76
26,1/25/2013,6.27
26,2/1/2013,21.46
26,2/8/2013,12.14
26,2/15/2013,19.68
26,2/22/2013,18.57
26,3/1/2013,26.49
26,3/8/2013,26.62
26,3/15/2013,30.19
26,3/22/2013,18.19
26,3/29/2013,28.3
26,4/5/2013,29.42
26,4/12/2013,33.95
26,4/19/2013,40.55
26,4/26/2013,40.05
26,5/3/2013,47.3
26,5/10/2013,51.75
26,5/17/2013,47.44
26,5/24/2013,51.98
26,5/31/2013,50.9
26,6/7/2013,57.88
26,6/14/2013,54.46
26,6/21/2013,56.02
26,6/28/2013,62.53
26,7/5/2013,65.29
26,7/12/2013,65.98
26,7/19/2013,70.09
26,7/26/2013,63.07
27,2/5/2010,27.19
27,2/12/2010,29.81
27,2/19/2010,32.44
27,2/26/2010,36
27,3/5/2010,38.07
27,3/12/2010,45.98
27,3/19/2010,49.04
27,3/26/2010,52.34
27,4/2/2010,46.9
27,4/9/2010,62.62
27,4/16/2010,54.95
27,4/23/2010,53.91
27,4/30/2010,53.55
27,5/7/2010,69.02
27,5/14/2010,53.82
27,5/21/2010,63.31
27,5/28/2010,67.88
27,6/4/2010,74.29
27,6/11/2010,68.9
27,6/18/2010,70
27,6/25/2010,78.02
27,7/2/2010,76.25
27,7/9/2010,82.69
27,7/16/2010,78.26
27,7/23/2010,81.56
27,7/30/2010,79.78
27,8/6/2010,77.45
27,8/13/2010,77.36
27,8/20/2010,75.16
27,8/27/2010,70.31
27,9/3/2010,78.52
27,9/10/2010,70.38
27,9/17/2010,64.5
27,9/24/2010,67.08
27,10/1/2010,70.19
27,10/8/2010,57.78
27,10/15/2010,58.38
27,10/22/2010,52.82
27,10/29/2010,61.02
27,11/5/2010,45.91
27,11/12/2010,45.9
27,11/19/2010,50.81
27,11/26/2010,46.67
27,12/3/2010,41.81
27,12/10/2010,30.83
27,12/17/2010,31.62
27,12/24/2010,31.34
27,12/31/2010,29.59
27,1/7/2011,34.42
27,1/14/2011,25.7
27,1/21/2011,30.13
27,1/28/2011,23.64
27,2/4/2011,28.7
27,2/11/2011,30.45
27,2/18/2011,39.32
27,2/25/2011,33.05
27,3/4/2011,36.99
27,3/11/2011,43.64
27,3/18/2011,46.65
27,3/25/2011,40.11
27,4/1/2011,37.27
27,4/8/2011,46.87
27,4/15/2011,52.24
27,4/22/2011,50.02
27,4/29/2011,61.71
27,5/6/2011,56.48
27,5/13/2011,60.07
27,5/20/2011,60.22
27,5/27/2011,66.43
27,6/3/2011,74.17
27,6/10/2011,73.26
27,6/17/2011,67.03
27,6/24/2011,72.02
27,7/1/2011,73.76
27,7/8/2011,76.87
27,7/15/2011,77.83
27,7/22/2011,82.28
27,7/29/2011,79.41
27,8/5/2011,78.14
27,8/12/2011,76.67
27,8/19/2011,72.97
27,8/26/2011,72.88
27,9/2/2011,71.44
27,9/9/2011,70.93
27,9/16/2011,69.65
27,9/23/2011,63.61
27,9/30/2011,70.92
27,10/7/2011,56.91
27,10/14/2011,64.78
27,10/21/2011,59.62
27,10/28/2011,51.81
27,11/4/2011,44.46
27,11/11/2011,49.69
27,11/18/2011,51.42
27,11/25/2011,47.88
27,12/2/2011,50.55
27,12/9/2011,46.28
27,12/16/2011,40.68
27,12/23/2011,41.59
27,12/30/2011,37.85
27,1/6/2012,35.8
27,1/13/2012,41.3
27,1/20/2012,30.35
27,1/27/2012,36.96
27,2/3/2012,42.52
27,2/10/2012,37.86
27,2/17/2012,37.24
27,2/24/2012,41.74
27,3/2/2012,40.07
27,3/9/2012,44.32
27,3/16/2012,49.6
27,3/23/2012,57.3
27,3/30/2012,49.4
27,4/6/2012,48.73
27,4/13/2012,52.22
27,4/20/2012,62.62
27,4/27/2012,52.33
27,5/4/2012,53.68
27,5/11/2012,58.97
27,5/18/2012,65.15
27,5/25/2012,64.77
27,6/1/2012,73.4
27,6/8/2012,64.05
27,6/15/2012,69.52
27,6/22/2012,73.23
27,6/29/2012,73.94
27,7/6/2012,82.08
27,7/13/2012,78.95
27,7/20/2012,78.64
27,7/27/2012,76.01
27,8/3/2012,75.22
27,8/10/2012,78.44
27,8/17/2012,76.51
27,8/24/2012,72.93
27,8/31/2012,75
27,9/7/2012,76
27,9/14/2012,68.72
27,9/21/2012,66.1
27,9/28/2012,64.92
27,10/5/2012,64.5
27,10/12/2012,55.4
27,10/19/2012,56.53
27,10/26/2012,58.99
27,11/2/2012,54.44
27,11/9/2012,41.06
27,11/16/2012,46.66
27,11/23/2012,43.63
27,11/30/2012,38.95
27,12/7/2012,44.13
27,12/14/2012,43.87
27,12/21/2012,43.65
27,12/28/2012,36.05
27,1/4/2013,32.23
27,1/11/2013,39.49
27,1/18/2013,40.57
27,1/25/2013,26.45
27,2/1/2013,34.17
27,2/8/2013,28.67
27,2/15/2013,35.13
27,2/22/2013,31.52
27,3/1/2013,39.9
27,3/8/2013,36.11
27,3/15/2013,41.95
27,3/22/2013,35.43
27,3/29/2013,41.53
27,4/5/2013,43.78
27,4/12/2013,53.28
27,4/19/2013,53.65
27,4/26/2013,50.88
27,5/3/2013,55.83
27,5/10/2013,57.38
27,5/17/2013,60.06
27,5/24/2013,65.19
27,5/31/2013,64.65
27,6/7/2013,69.53
27,6/14/2013,67.64
27,6/21/2013,70.76
27,6/28/2013,77.34
27,7/5/2013,77.41
27,7/12/2013,80.74
27,7/19/2013,83.36
27,7/26/2013,77.01
28,2/5/2010,49.47
28,2/12/2010,47.87
28,2/19/2010,54.83
28,2/26/2010,50.23
28,3/5/2010,53.77
28,3/12/2010,50.11
28,3/19/2010,59.57
28,3/26/2010,60.06
28,4/2/2010,59.84
28,4/9/2010,59.25
28,4/16/2010,64.95
28,4/23/2010,64.55
28,4/30/2010,67.38
28,5/7/2010,70.15
28,5/14/2010,68.44
28,5/21/2010,76.2
28,5/28/2010,67.84
28,6/4/2010,81.39
28,6/11/2010,90.84
28,6/18/2010,81.06
28,6/25/2010,87.27
28,7/2/2010,91.98
28,7/9/2010,90.37
28,7/16/2010,97.18
28,7/23/2010,99.22
28,7/30/2010,96.31
28,8/6/2010,92.95
28,8/13/2010,87.01
28,8/20/2010,92.81
28,8/27/2010,93.19
28,9/3/2010,83.12
28,9/10/2010,83.63
28,9/17/2010,82.45
28,9/24/2010,81.77
28,10/1/2010,85.2
28,10/8/2010,71.82
28,10/15/2010,75
28,10/22/2010,68.85
28,10/29/2010,61.09
28,11/5/2010,65.49
28,11/12/2010,57.79
28,11/19/2010,58.18
28,11/26/2010,47.66
28,12/3/2010,43.33
28,12/10/2010,50.01
28,12/17/2010,52.77
28,12/24/2010,52.02
28,12/31/2010,45.64
28,1/7/2011,37.64
28,1/14/2011,43.15
28,1/21/2011,53.53
28,1/28/2011,50.74
28,2/4/2011,45.14
28,2/11/2011,51.3
28,2/18/2011,53.35
28,2/25/2011,48.45
28,3/4/2011,51.72
28,3/11/2011,57.75
28,3/18/2011,64.21
28,3/25/2011,54.4
28,4/1/2011,63.63
28,4/8/2011,64.47
28,4/15/2011,57.63
28,4/22/2011,72.12
28,4/29/2011,68.27
28,5/6/2011,68.4
28,5/13/2011,70.93
28,5/20/2011,66.59
28,5/27/2011,76.67
28,6/3/2011,71.81
28,6/10/2011,78.72
28,6/17/2011,86.84
28,6/24/2011,88.95
28,7/1/2011,89.85
28,7/8/2011,89.9
28,7/15/2011,88.1
28,7/22/2011,91.17
28,7/29/2011,93.29
28,8/5/2011,90.61
28,8/12/2011,91.04
28,8/19/2011,91.74
28,8/26/2011,94.61
28,9/2/2011,93.66
28,9/9/2011,88
28,9/16/2011,76.36
28,9/23/2011,82.95
28,9/30/2011,83.26
28,10/7/2011,70.44
28,10/14/2011,67.31
28,10/21/2011,73.05
28,10/28/2011,67.41
28,11/4/2011,59.77
28,11/11/2011,48.76
28,11/18/2011,54.2
28,11/25/2011,53.25
28,12/2/2011,52.5
28,12/9/2011,42.17
28,12/16/2011,43.29
28,12/23/2011,45.4
28,12/30/2011,44.64
28,1/6/2012,50.43
28,1/13/2012,48.07
28,1/20/2012,46.2
28,1/27/2012,50.43
28,2/3/2012,50.58
28,2/10/2012,52.27
28,2/17/2012,51.8
28,2/24/2012,53.13
28,3/2/2012,52.27
28,3/9/2012,54.54
28,3/16/2012,64.44
28,3/23/2012,56.26
28,3/30/2012,64.36
28,4/6/2012,64.05
28,4/13/2012,64.28
28,4/20/2012,66.73
28,4/27/2012,77.99
28,5/4/2012,76.03
28,5/11/2012,77.27
28,5/18/2012,84.51
28,5/25/2012,83.84
28,6/1/2012,78.11
28,6/8/2012,84.83
28,6/15/2012,85.94
28,6/22/2012,91.61
28,6/29/2012,90.47
28,7/6/2012,89.13
28,7/13/2012,95.61
28,7/20/2012,85.53
28,7/27/2012,93.47
28,8/3/2012,88.16
28,8/10/2012,95.91
28,8/17/2012,94.87
28,8/24/2012,85.32
28,8/31/2012,89.78
28,9/7/2012,88.52
28,9/14/2012,83.64
28,9/21/2012,82.97
28,9/28/2012,81.22
28,10/5/2012,81.61
28,10/12/2012,71.74
28,10/19/2012,68.66
28,10/26/2012,65.95
28,11/2/2012,63.22
28,11/9/2012,65.31
28,11/16/2012,49.39
28,11/23/2012,58.07
28,11/30/2012,57.03
28,12/7/2012,57.83
28,12/14/2012,49.74
28,12/21/2012,42.83
28,12/28/2012,43.35
28,1/4/2013,38.8
28,1/11/2013,44.59
28,1/18/2013,36.49
28,1/25/2013,49.21
28,2/1/2013,49.54
28,2/8/2013,54.96
28,2/15/2013,47.12
28,2/22/2013,49.57
28,3/1/2013,48.08
28,3/8/2013,60.4
28,3/15/2013,61.7
28,3/22/2013,68.75
28,3/29/2013,62.86
28,4/5/2013,69.47
28,4/12/2013,65.6
28,4/19/2013,64.35
28,4/26/2013,70.74
28,5/3/2013,76.84
28,5/10/2013,70.18
28,5/17/2013,83.43
28,5/24/2013,77.87
28,5/31/2013,81.08
28,6/7/2013,89.89
28,6/14/2013,92.14
28,6/21/2013,87.28
28,6/28/2013,89.94
28,7/5/2013,101.95
28,7/12/2013,92.61
28,7/19/2013,93.75
28,7/26/2013,90.27
29,2/5/2010,24.36
29,2/12/2010,28.14
29,2/19/2010,31.96
29,2/26/2010,35.98
29,3/5/2010,36.82
29,3/12/2010,43.43
29,3/19/2010,46.03
29,3/26/2010,48.56
29,4/2/2010,44.96
29,4/9/2010,57.06
29,4/16/2010,51.14
29,4/23/2010,51.04
29,4/30/2010,50.96
29,5/7/2010,63.81
29,5/14/2010,50.99
29,5/21/2010,59.99
29,5/28/2010,65.64
29,6/4/2010,69.49
29,6/11/2010,65.01
29,6/18/2010,67.13
29,6/25/2010,74.37
29,7/2/2010,72.88
29,7/9/2010,79.22
29,7/16/2010,76.3
29,7/23/2010,76.91
29,7/30/2010,76.35
29,8/6/2010,74.37
29,8/13/2010,74.75
29,8/20/2010,73.21
29,8/27/2010,68.99
29,9/3/2010,75.85
29,9/10/2010,68.6
29,9/17/2010,62.49
29,9/24/2010,65.14
29,10/1/2010,69.31
29,10/8/2010,56.32
29,10/15/2010,55.23
29,10/22/2010,50.24
29,10/29/2010,57.73
29,11/5/2010,44.34
29,11/12/2010,44.42
29,11/19/2010,48.62
29,11/26/2010,44.61
29,12/3/2010,39.42
29,12/10/2010,28.43
29,12/17/2010,30.46
29,12/24/2010,29.76
29,12/31/2010,28.49
29,1/7/2011,32.56
29,1/14/2011,24.76
29,1/21/2011,26.8
29,1/28/2011,20.61
29,2/4/2011,26.39
29,2/11/2011,28.89
29,2/18/2011,35.34
29,2/25/2011,30.23
29,3/4/2011,33.52
29,3/11/2011,41.42
29,3/18/2011,43.38
29,3/25/2011,38.77
29,4/1/2011,36.04
29,4/8/2011,44.42
29,4/15/2011,48.88
29,4/22/2011,47.76
29,4/29/2011,57.2
29,5/6/2011,53.63
29,5/13/2011,57.71
29,5/20/2011,58.56
29,5/27/2011,62.59
29,6/3/2011,70.09
29,6/10/2011,69.53
29,6/17/2011,63.97
29,6/24/2011,68.53
29,7/1/2011,70.8
29,7/8/2011,74.22
29,7/15/2011,75.2
29,7/22/2011,77.79
29,7/29/2011,75.32
29,8/5/2011,75.33
29,8/12/2011,74.69
29,8/19/2011,71.3
29,8/26/2011,72.22
29,9/2/2011,69.16
29,9/9/2011,69.14
29,9/16/2011,68.08
29,9/23/2011,62.36
29,9/30/2011,69.78
29,10/7/2011,56.44
29,10/14/2011,62.63
29,10/21/2011,59.3
29,10/28/2011,49.31
29,11/4/2011,42.81
29,11/11/2011,47.8
29,11/18/2011,50.62
29,11/25/2011,46.28
29,12/2/2011,49.11
29,12/9/2011,45.35
29,12/16/2011,39.11
29,12/23/2011,39.83
29,12/30/2011,36.28
29,1/6/2012,34.61
29,1/13/2012,39
29,1/20/2012,29.16
29,1/27/2012,35.68
29,2/3/2012,40.58
29,2/10/2012,35.68
29,2/17/2012,36.25
29,2/24/2012,39
29,3/2/2012,37.47
29,3/9/2012,41.72
29,3/16/2012,46.06
29,3/23/2012,54.68
29,3/30/2012,46.4
29,4/6/2012,46.38
29,4/13/2012,49.89
29,4/20/2012,58.81
29,4/27/2012,51.42
29,5/4/2012,50.75
29,5/11/2012,56.72
29,5/18/2012,61.9
29,5/25/2012,62.39
29,6/1/2012,70.01
29,6/8/2012,61.71
29,6/15/2012,66.56
29,6/22/2012,70.61
29,6/29/2012,70.99
29,7/6/2012,77.41
29,7/13/2012,75.81
29,7/20/2012,76.57
29,7/27/2012,73.52
29,8/3/2012,72.99
29,8/10/2012,76.74
29,8/17/2012,74.92
29,8/24/2012,70.42
29,8/31/2012,71.93
29,9/7/2012,73.3
29,9/14/2012,66.42
29,9/21/2012,63.38
29,9/28/2012,62.17
29,10/5/2012,62.09
29,10/12/2012,54.18
29,10/19/2012,55.28
29,10/26/2012,57.58
29,11/2/2012,54.55
29,11/9/2012,40
29,11/16/2012,45.84
29,11/23/2012,41.34
29,11/30/2012,37.89
29,12/7/2012,42.13
29,12/14/2012,42.31
29,12/21/2012,41.52
29,12/28/2012,34.8
29,1/4/2013,29.43
29,1/11/2013,36.36
29,1/18/2013,38.95
29,1/25/2013,25.22
29,2/1/2013,32.63
29,2/8/2013,27.69
29,2/15/2013,32.73
29,2/22/2013,30.28
29,3/1/2013,38.37
29,3/8/2013,35.39
29,3/15/2013,39.87
29,3/22/2013,33.55
29,3/29/2013,40.87
29,4/5/2013,41.85
29,4/12/2013,49.5
29,4/19/2013,50.31
29,4/26/2013,48.72
29,5/3/2013,53.24
29,5/10/2013,55.35
29,5/17/2013,56.64
29,5/24/2013,62.01
29,5/31/2013,60.39
29,6/7/2013,65.77
29,6/14/2013,64.37
29,6/21/2013,67.88
29,6/28/2013,74.62
29,7/5/2013,75.13
29,7/12/2013,77.78
29,7/19/2013,80.67
29,7/26/2013,74.25
30,2/5/2010,39.05
30,2/12/2010,37.77
30,2/19/2010,39.75
30,2/26/2010,45.31
30,3/5/2010,48.61
30,3/12/2010,57.1
30,3/19/2010,54.68
30,3/26/2010,51.66
30,4/2/2010,64.12
30,4/9/2010,65.74
30,4/16/2010,67.87
30,4/23/2010,64.21
30,4/30/2010,66.93
30,5/7/2010,70.87
30,5/14/2010,73.08
30,5/21/2010,74.24
30,5/28/2010,80.94
30,6/4/2010,82.68
30,6/11/2010,83.51
30,6/18/2010,86.18
30,6/25/2010,87.01
30,7/2/2010,82.29
30,7/9/2010,81.67
30,7/16/2010,85.61
30,7/23/2010,87.17
30,7/30/2010,83.59
30,8/6/2010,90.3
30,8/13/2010,89.65
30,8/20/2010,89.58
30,8/27/2010,86.2
30,9/3/2010,82.57
30,9/10/2010,79.3
30,9/17/2010,83.03
30,9/24/2010,80.79
30,10/1/2010,70.28
30,10/8/2010,65.76
30,10/15/2010,68.61
30,10/22/2010,70.72
30,10/29/2010,67.51
30,11/5/2010,58.71
30,11/12/2010,60.95
30,11/19/2010,51.71
30,11/26/2010,62.96
30,12/3/2010,50.43
30,12/10/2010,46.35
30,12/17/2010,48.63
30,12/24/2010,51.29
30,12/31/2010,47.19
30,1/7/2011,44.24
30,1/14/2011,34.14
30,1/21/2011,42.72
30,1/28/2011,44.04
30,2/4/2011,36.33
30,2/11/2011,34.61
30,2/18/2011,59.87
30,2/25/2011,61.27
30,3/4/2011,59.52
30,3/11/2011,54.69
30,3/18/2011,63.26
30,3/25/2011,70.33
30,4/1/2011,56.36
30,4/8/2011,68.62
30,4/15/2011,71.01
30,4/22/2011,70.79
30,4/29/2011,70.19
30,5/6/2011,61.87
30,5/13/2011,75.04
30,5/20/2011,68.36
30,5/27/2011,76.86
30,6/3/2011,83.82
30,6/10/2011,84.71
30,6/17/2011,87.54
30,6/24/2011,85.72
30,7/1/2011,87.57
30,7/8/2011,89.16
30,7/15/2011,91.05
30,7/22/2011,90.27
30,7/29/2011,91.56
30,8/5/2011,94.22
30,8/12/2011,92.32
30,8/19/2011,90.11
30,8/26/2011,92.07
30,9/2/2011,91.94
30,9/9/2011,78.87
30,9/16/2011,80.62
30,9/23/2011,75.68
30,9/30/2011,78.91
30,10/7/2011,71.64
30,10/14/2011,69.79
30,10/21/2011,65.16
30,10/28/2011,65.46
30,11/4/2011,56.01
30,11/11/2011,59.8
30,11/18/2011,61.9
30,11/25/2011,56.43
30,12/2/2011,48.72
30,12/9/2011,41.44
30,12/16/2011,50.56
30,12/23/2011,46.54
30,12/30/2011,45.16
30,1/6/2012,48.1
30,1/13/2012,45
30,1/20/2012,52.21
30,1/27/2012,50.79
30,2/3/2012,55.83
30,2/10/2012,46.52
30,2/17/2012,45.03
30,2/24/2012,54.81
